loc,v(g),n,v,e,lOComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,defects
66,6,179,1044.08,32400.39,4,26,31,105,74,0
66,6,179,1044.08,32400.39,4,26,31,105,74,0
66,6,177,1018.62,29743.56,4,24,30,104,73,0
6,1,7,18.09,36.19,0,4,2,5,2,0
4,1,7,19.65,39.3,0,4,3,4,3,0
22,1,85,399.54,2397.22,0,6,20,45,40,0
39,3,0,0,0,0,0,0,0,0,0
47,9,254,1270,38583.81,0,11,21,138,116,0
89,4,247,1487.52,12004.59,6,8,57,132,115,0
133,4,604,4164.47,81068.35,0,14,105,312,292,0
7,1,16,41.36,248.16,0,4,2,10,6,0
5,1,12,41.51,124.54,0,6,5,7,5,0
16,1,45,187.65,757.8,0,5,13,24,21,0
7,1,16,41.36,248.16,0,4,2,10,6,0
8,1,27,89.69,739.96,0,6,4,16,11,0
37,7,113,605.4,15071.36,1,22,19,70,43,0
19,1,76,196.46,5893.71,0,4,2,46,30,0
9,2,26,96.21,536.04,0,6,7,13,13,0
48,8,119,610.38,9384.66,7,15,20,78,41,0
8,1,8,20.68,31.02,2,3,3,5,3,0
4,1,0,0,0,0,0,0,0,0,0
9,2,14,46.51,244.16,0,6,4,7,7,0
6,2,15,51.89,345.94,0,8,3,10,5,0
7,1,0,0,0,0,0,0,0,0,0
5,1,17,60.94,298.63,0,7,5,10,7,0
27,1,136,567.11,12703.26,0,8,10,80,56,0
27,1,50,226.18,1652.84,11,10,13,31,19,0
7,1,13,41.21,128.78,0,5,4,8,5,0
8,2,17,58.81,411.67,0,7,4,9,8,0
7,1,16,44.92,179.67,1,4,3,10,6,0
7,1,16,44.92,179.67,1,4,3,10,6,0
8,2,17,58.81,411.67,0,7,4,9,8,0
4,1,6,15.51,31.02,0,4,2,4,2,0
4,1,6,15.51,31.02,0,4,2,4,2,0
7,1,17,51,122.4,0,3,5,9,8,0
19,2,49,215.22,1589.34,1,8,13,25,24,0
272,23,1118,6549.22,789353.69,8,20,38,660,458,0
10,1,31,126.71,712.75,0,9,8,21,10,0
19,2,61,232.25,3019.23,0,7,7,35,26,0
19,1,64,202.88,3043.13,0,5,4,40,24,0
17,1,53,216.64,603.48,0,3,14,27,26,0
7,1,37,103.87,1558.08,0,5,2,25,12,0
14,3,37,157.17,1728.91,0,11,8,21,16,0
16,5,56,266.27,4841.34,0,16,11,31,25,0
28,3,70,302.53,3327.88,4,8,12,37,33,0
18,2,41,182.84,1044.78,0,8,14,21,20,0
33,5,90,423.04,8249.27,0,13,13,51,39,0
39,3,148,803.09,10880.54,0,12,31,78,70,0
81,4,175,875,21253.29,0,13,19,104,71,0
12,1,50,204.37,1359.08,0,7,10,31,19,0
14,2,27,102.8,685.32,0,8,6,17,10,0
11,2,22,78.87,433.78,0,6,6,11,11,0
8,1,23,72.91,510.36,0,6,3,16,7,0
213,1,1288,8500.69,370994.3,25,13,84,724,564,0
24,1,85,399.54,2397.22,0,6,20,45,40,0
8,1,28,103.61,488.46,0,6,7,17,11,0
141,3,498,2467.19,160497.19,6,12,19,292,206,0
20,4,72,274.13,4797.27,0,7,7,37,35,0
14,1,43,154.15,1618.61,3,7,5,28,15,0
6,1,19,53.34,400.05,0,5,2,13,6,0
14,1,56,177.52,2840.25,0,6,3,40,16,0
16,1,67,268,5601.2,0,11,5,48,19,0
27,2,128,615.34,14910.2,1,15,13,86,42,0
382,11,1461,10874.14,492866.89,41,20,154,763,698,0
30,1,93,451.79,2592.89,1,6,23,49,44,0
10,2,25,97.67,512.78,0,7,8,13,12,0
6,1,13,36.5,82.12,0,3,4,7,6,0
34,3,0,0,0,0,0,0,0,0,0
34,3,124,645.97,10147.15,2,13,24,66,58,0
34,3,125,655.99,11097.18,2,14,24,67,58,0
22,1,92,359.43,8356.84,3,9,6,61,31,0
18,1,103,356.32,6413.79,0,6,5,73,30,0
42,4,0,0,0,0,0,0,0,0,0
31,3,77,353.04,5648.67,5,12,12,45,32,0
33,4,105,529.66,7566.59,0,12,21,55,50,0
26,3,67,328.76,3397.2,4,12,18,36,31,0
32,3,72,349.77,2131.96,3,8,21,40,32,0
57,4,155,830.42,12198.59,17,12,29,84,71,0
5,1,5,11.61,17.41,0,3,2,3,2,0
14,2,37,162.52,750.07,0,8,13,22,15,0
70,15,229,1305.4,25137.78,0,15,37,134,95,0
5,1,12,38.04,152.16,0,6,3,8,4,0
67,3,300,1357.07,89973.65,0,13,10,198,102,0
8,2,11,36.54,109.62,1,6,4,7,4,0
80,8,326,1810.8,50542.51,0,13,34,180,146,0
53,11,170,969.07,16474.27,0,17,35,100,70,0
11,2,37,151.24,1524.96,0,11,6,26,11,0
4,1,8,24,72,0,6,2,6,2,0
126,19,0,0,0,0,0,0,0,0,0
89,17,340,2062.46,59789.22,7,21,46,213,127,0
129,23,402,2699.13,97806.87,1,31,74,229,173,0
33,2,38,166.91,1446.54,13,12,9,25,13,0
26,4,33,128.93,419.01,2,5,10,20,13,0
23,2,43,185.84,588.5,0,5,15,24,19,0
7,1,3,4.75,0,1,3,0,3,0,0
7,1,3,4.75,0,1,3,0,3,0,0
29,4,0,0,0,0,0,0,0,0,0
41,7,105,546.99,13279.76,11,19,18,59,46,0
72,13,229,1352.68,36782.43,5,21,39,128,101,0
37,4,86,351.52,4675.24,3,7,10,48,38,0
27,3,68,288.86,5560.54,3,11,8,40,28,0
41,8,0,0,0,0,0,0,0,0,0
50,4,0,0,0,0,0,0,0,0,0
38,6,103,510.28,10613.87,0,16,15,64,39,0
42,7,113,565,12147.5,0,16,16,70,43,0
52,3,119,641.69,8341.92,11,14,28,67,52,0
18,4,36,147.15,2295.52,1,12,5,23,13,0
157,10,422,2532,139459.89,19,26,38,261,161,0
30,4,93,420.69,7852.9,1,14,9,69,24,0
7,1,3,4.75,0,1,3,0,3,0,0
27,3,86,451.32,7514.51,0,18,20,49,37,0
19,3,32,121.84,1206.17,0,9,5,21,11,0
192,21,0,0,0,0,0,0,0,0,0
23,5,55,241.58,4121.92,0,13,8,34,21,0
263,17,0,0,0,0,0,0,0,0,0
312,62,0,0,0,0,0,0,0,0,0
38,8,88,427.5,11809.75,3,17,12,49,39,0
11,2,17,60.94,255.97,0,7,5,11,6,0
58,4,266,1589.96,30805.41,1,15,48,142,124,0
11,2,37,140.87,1774.99,0,9,5,23,14,0
58,10,192,1048.21,26055.53,5,16,28,105,87,0
56,7,170,944.28,20868.59,5,17,30,92,78,0
11,1,48,196.2,1304.72,0,7,10,29,19,0
28,5,124,659.92,11950.27,0,17,23,75,49,0
52,16,0,0,0,0,0,0,0,0,0
10,2,20,78.14,410.22,0,9,6,13,7,0
16,3,34,144.43,1609.36,0,12,7,21,13,0
10,3,29,125.34,1128.02,0,12,8,17,12,0
47,6,165,945.11,20906.91,0,20,33,92,73,0
46,6,141,783.2,17694.45,0,20,27,80,61,0
62,10,0,0,0,0,0,0,0,0,0
54,9,0,0,0,0,0,0,0,0,0
7,2,15,53.77,225.85,0,7,5,9,6,0
8,2,16,53.15,248.04,0,7,3,12,4,0
67,15,113,559.82,17284.57,24,19,12,74,39,0
86,16,262,1421.68,68511.5,4,22,21,170,92,0
15,8,57,254.19,4448.28,0,14,8,37,20,0
146,12,0,0,0,0,0,0,0,0,0
67,6,0,0,0,0,0,0,0,0,0
47,5,0,0,0,0,0,0,0,0,0
7,2,9,25.27,50.53,0,4,3,6,3,0
42,9,213,1202.14,35734.62,0,19,31,116,97,0
37,10,126,665.96,16824.27,6,20,19,78,48,0
14,2,21,87.57,437.84,0,10,8,13,8,0
17,6,0,0,0,0,0,0,0,0,0
21,4,41,174.17,2537.83,0,12,7,24,17,0
21,2,35,175,1487.5,0,17,15,20,15,0
5,2,20,76.15,548.26,0,9,5,12,8,0
4,1,4,8,12,0,3,1,3,1,0
4,1,4,8,12,0,3,1,3,1,0
4,1,4,8,12,0,3,1,3,1,0
11,2,14,46.51,139.52,0,6,4,10,4,0
7,2,11,34.87,87.17,0,5,4,7,4,0
4,1,4,8,12,0,3,1,3,1,0
4,1,4,8,12,0,3,1,3,1,0
20,6,55,258.51,4883.23,0,17,9,35,20,0
12,3,0,0,0,0,0,0,0,0,0
15,3,34,138.97,1656.1,0,11,6,21,13,0
12,2,17,64.73,258.89,0,8,6,11,6,0
24,4,61,283.28,4461.58,0,15,10,40,21,0
4,1,7,19.65,49.13,0,5,2,5,2,0
4,1,4,8,12,0,3,1,3,1,0
15,3,25,100,833.33,0,10,6,15,10,0
5,1,10,33.22,116.27,0,7,3,7,3,0
19,6,0,0,0,0,0,0,0,0,0
20,3,48,240,2160,0,16,16,30,18,0
8,1,12,39.86,149.49,0,6,4,7,5,0
15,7,77,327.09,8095.49,0,11,8,41,36,0
12,4,21,75.28,301.14,0,6,6,13,8,0
12,2,17,62.91,251.63,0,8,5,12,5,0
17,21,202,1000.75,69142.57,0,20,11,126,76,0
7,4,19,68.11,715.2,0,9,3,12,7,0
13,2,27,110.36,386.27,0,7,10,17,10,0
33,3,71,408.6,6128.96,0,27,27,41,30,0
5,1,7,19.65,49.13,0,5,2,5,2,0
4,1,8,24,72,0,6,2,6,2,0
24,5,81,393.5,7506.7,0,16,13,50,31,0
25,7,76,372.92,8111.09,0,18,12,47,29,0
20,3,48,240,2160,0,16,16,30,18,0
33,3,71,408.6,6128.96,0,27,27,41,30,0
4,1,4,8,12,0,3,1,3,1,0
27,2,0,0,0,0,0,0,0,0,0
12,4,0,0,0,0,0,0,0,0,0
11,3,47,228.33,2529.14,0,16,13,29,18,0
4,1,4,8,12,0,3,1,3,1,0
14,3,21,77.71,559.51,0,8,5,12,9,0
4,1,10,33.22,116.27,0,7,3,7,3,0
31,13,106,504.02,10710.38,0,15,12,74,34,0
5,2,15,53.77,161.32,0,6,6,9,6,0
20,3,48,240,2160,0,16,16,30,18,0
13,1,0,0,0,0,0,0,0,0,0
7,4,19,68.11,715.2,0,9,3,12,7,0
13,2,27,110.36,386.27,0,7,10,17,10,0
150,14,402,2480.31,91151.39,12,24,48,255,147,0
7,2,15,55.51,266.43,1,8,5,9,6,0
16,8,57,257.83,2479.26,2,10,13,32,25,0
13,3,26,104,1144,0,11,5,16,10,0
13,3,26,104,1144,0,11,5,16,10,0
15,4,29,123.19,1372.69,0,12,7,16,13,0
13,3,26,106.27,974.18,0,11,6,16,10,0
24,7,65,280.93,4806.94,0,11,9,37,28,0
13,3,26,106.27,974.18,0,11,6,16,10,0
14,2,21,87.57,437.84,0,10,8,13,8,0
12,2,17,62.91,251.63,0,8,5,12,5,0
80,11,0,0,0,0,0,0,0,0,0
12,2,20,76.15,479.73,0,9,5,13,7,0
49,14,131,666.46,23802.06,3,20,14,81,50,0
30,9,80,388.64,5985.03,0,14,15,47,33,0
13,4,25,97.67,879.05,0,10,5,16,9,0
4,1,7,19.65,49.13,0,5,2,5,2,0
48,5,186,1015.45,20889.35,0,16,28,114,72,0
14,2,21,87.57,437.84,0,10,8,13,8,0
32,11,0,0,0,0,0,0,0,0,0
38,11,134,713.14,18541.6,0,20,20,82,52,0
32,11,107,591.02,10001.9,0,20,26,63,44,0
38,9,104,557.19,11067.73,1,19,22,59,46,0
55,6,0,0,0,0,0,0,0,0,0
13,4,25,102.19,936.71,1,11,6,15,10,0
4,1,8,24,72,0,6,2,6,2,0
11,2,0,0,0,0,0,0,0,0,0
15,3,0,0,0,0,0,0,0,0,0
15,3,0,0,0,0,0,0,0,0,0
11,2,0,0,0,0,0,0,0,0,0
42,20,179,925.42,31232.81,1,20,16,125,54,0
14,2,55,252.17,3177.38,0,14,10,37,18,0
20,4,65,312.48,5207.97,0,16,12,40,25,0
18,2,29,118.54,800.12,0,9,8,17,12,0
38,11,145,743.75,14131.17,4,14,21,88,57,0
40,19,187,1014.71,21187.18,5,18,25,129,58,0
12,2,22,88,484,0,11,5,17,5,0
89,9,187,1044.39,30809.45,0,24,24,128,59,0
22,2,49,224.66,1280.58,0,9,15,30,19,0
34,4,84,427.35,5229.38,1,15,19,53,31,0
32,4,79,408.42,4521.84,1,15,21,48,31,0
28,2,89,436.71,6769.06,2,15,15,58,31,0
26,2,61,283.28,1832.44,0,9,16,38,23,0
43,1,132,677.07,5817.75,3,8,27,74,58,0
14,1,49,221.65,860.54,0,6,17,27,22,0
15,1,63,288.85,1347.98,0,6,18,35,28,0
59,4,149,792.97,9855.45,0,12,28,91,58,0
5,1,4,8,12,0,3,1,3,1,0
5,1,4,8,12,0,3,1,3,1,0
15,3,44,199.04,1279.52,0,9,14,24,20,0
17,3,29,125.34,1128.02,0,12,8,17,12,0
9,1,13,41.21,98.9,2,4,5,7,6,0
9,1,9,23.26,46.53,2,3,3,5,4,0
74,8,156,866.52,14758.72,14,16,31,90,66,0
63,8,156,866.52,14758.72,6,16,31,90,66,0
10,1,17,56.47,150.59,0,4,6,9,8,0
143,16,492,3045.39,104538.99,12,21,52,322,170,0
19,2,31,126.71,995.59,0,10,7,20,11,0
62,6,204,1151.35,27200.56,2,18,32,120,84,0
223,27,644,4604.44,262548.84,6,46,96,406,238,0
74,6,249,1505.05,53931.11,1,30,36,163,86,0
79,6,259,1554,30633.64,1,17,47,150,109,0
18,2,39,165.67,1267.37,0,9,10,22,17,0
9,2,24,93.77,482.22,0,8,7,15,9,0
10,2,24,93.77,482.22,0,8,7,15,9,0
72,13,200,1150.98,31596.19,20,23,31,126,74,0
34,2,108,562.62,7876.69,0,14,23,62,46,0
17,2,13,44.97,134.92,0,6,5,8,5,0
123,27,643,4334.76,219701.17,0,28,79,357,286,0
12,2,0,0,0,0,0,0,0,0,0
12,2,55,245.27,1867.82,0,9,13,33,22,0
22,7,103,524.01,11528.19,0,17,17,59,44,0
13,3,47,209.59,2640.88,0,12,10,26,21,0
24,5,91,450.83,10675.05,0,17,14,52,39,0
11,2,21,75.28,338.78,0,6,6,12,9,0
23,5,80,396.34,8422.13,0,17,14,45,35,0
26,6,96,456.47,12803.96,1,17,10,63,33,0
18,6,209,1112.28,36868.91,0,23,17,160,49,0
25,6,124,625.5,12249.47,1,15,18,77,47,0
15,6,192,1014.8,32092.96,0,23,16,148,44,0
17,8,97,493.48,11876.51,0,19,15,59,38,0
33,10,142,739.74,22627.41,0,20,17,90,52,0
15,6,195,1030.65,33335.19,0,23,16,150,45,0
77,14,309,1743.95,124692.54,5,26,24,177,132,0
22,7,103,524.01,11528.19,0,17,17,59,44,0
13,3,38,171.9,2272.84,0,14,9,21,17,0
12,4,41,185.47,1426.66,0,10,13,21,20,0
40,10,132,692.73,8607.77,0,11,27,71,61,0
59,10,141,739.96,9194.66,0,11,27,80,61,0
4,1,5,11.61,17.41,0,3,2,3,2,0
8,2,26,104,444.89,0,7,9,15,11,0
10,1,16,59.21,284.19,0,8,5,10,6,0
47,12,149,683.16,31880.77,4,15,9,93,56,0
17,2,52,241.48,1629.99,0,9,16,28,24,0
12,1,26,108.42,1127.55,1,13,5,18,8,0
21,3,27,112.59,619.23,6,9,9,16,11,0
11,3,38,166.91,1557.81,0,12,9,24,14,0
91,23,264,1607.09,36980.17,15,21,47,161,103,0
9,4,29,120.93,1572.06,0,13,5,19,10,0
45,12,0,0,0,0,0,0,0,0,0
34,5,0,0,0,0,0,0,0,0,0
74,16,0,0,0,0,0,0,0,0,0
95,16,276,1685.95,45771.82,0,22,47,160,116,0
11,1,32,133.44,467.03,4,6,12,18,14,0
13,2,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0
26,3,88,477.51,4034.15,3,14,29,53,35,0
28,5,67,346.38,4029,2,17,19,41,26,0
17,4,31,121.11,908.35,0,9,6,21,10,0
12,2,0,0,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0
55,5,0,0,0,0,0,0,0,0,0
77,8,390,2519.18,55385.94,0,18,70,219,171,0
106,23,249,1405.32,57091.13,31,26,24,174,75,0
15,3,51,233.83,2348.96,0,13,11,34,17,0
33,4,110,528.81,15119.13,0,17,11,73,37,0
44,6,144,668.72,24965.37,0,16,9,102,42,0
38,7,0,0,0,0,0,0,0,0,0
5,1,1,0,0,0,1,0,1,0,0
17,2,78,400.08,3900.82,0,13,22,45,33,0
19,2,40,175.69,919.01,0,8,13,23,17,0
19,3,75,390.71,4316.4,0,16,21,46,29,0
32,5,116,613.11,9005,0,15,24,69,47,0
9,2,18,68.53,365.51,0,8,6,10,8,0
26,3,68,333.67,3114.24,0,12,18,40,28,0
52,6,253,1500.48,31595.26,0,17,44,144,109,0
47,8,299,1591.26,128096.15,0,23,17,180,119,0
7,1,25,100,500,0,8,8,15,10,0
4,1,7,19.65,39.3,0,4,3,4,3,0
55,4,0,0,0,0,0,0,0,0,0
45,4,0,0,0,0,0,0,0,0,0
75,6,0,0,0,0,0,0,0,0,0
86,10,0,0,0,0,0,0,0,0,0
29,3,0,0,0,0,0,0,0,0,0
124,12,0,0,0,0,0,0,0,0,0
30,3,0,0,0,0,0,0,0,0,0
45,4,0,0,0,0,0,0,0,0,0
50,11,0,0,0,0,0,0,0,0,0
30,4,80,407,4700.82,0,14,20,47,33,0
117,6,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0
176,24,694,4281.93,251248.42,4,21,51,409,285,0
5,1,14,50.19,175.66,0,7,5,9,5,0
4,1,4,8,12,0,3,1,3,1,0
4,1,8,24,60,0,5,3,5,3,0
36,3,49,215.22,2726.17,9,12,9,30,19,0
57,20,210,1159.95,28708.71,18,18,28,133,77,0
10,5,187,974.17,29289.98,0,22,15,146,41,0
140,39,612,3629.61,212465.05,6,20,41,372,240,0
14,3,13,41.21,123.63,2,6,3,10,3,0
66,11,180,964.36,32145.31,8,20,21,110,70,0
49,9,115,589.87,13740.44,7,18,17,71,44,0
27,4,54,253.82,3257.4,0,14,12,32,22,0
50,6,146,806.44,13978.29,1,16,30,81,65,0
14,2,32,130.8,813.86,0,8,9,18,14,0
22,4,57,274.02,2304.99,4,11,17,31,26,0
26,4,57,274.02,2304.99,0,11,17,31,26,0
10,2,28,106.61,746.24,0,7,7,14,14,0
19,3,45,208.97,2972.07,0,16,9,29,16,0
48,12,210,1191.21,48707.23,5,24,27,118,92,0
51,12,222,1294.9,64375.11,0,29,28,126,96,0
61,16,384,2337.59,130847.79,2,27,41,214,170,0
84,18,355,2042.99,125808.34,12,23,31,189,166,0
17,6,92,455.79,5901.23,0,12,19,51,41,0
17,6,87,422.64,5036.51,0,11,18,48,39,0
23,9,118,590,12754.41,4,15,17,69,49,0
31,11,82,341.93,12446.39,7,13,5,54,28,0
7,1,13,41.21,144.23,0,7,2,11,2,0
91,13,273,1481.37,86030.58,14,23,20,172,101,0
26,9,197,1055.44,37191.62,0,20,21,123,74,0
22,7,98,506.65,12033,0,20,16,60,38,0
11,2,21,75.28,338.78,0,6,6,12,9,0
22,9,150,787.19,24927.66,0,20,18,93,57,0
45,11,181,969.72,35128,0,21,20,112,69,0
36,9,122,559.37,22374.62,1,16,8,82,40,0
18,6,209,1112.28,36868.91,0,23,17,160,49,0
54,10,228,1213.4,49402.7,1,19,21,138,90,0
15,6,194,1032.45,31429.12,0,23,17,149,45,0
15,3,42,178.41,2899.21,0,13,6,27,15,0
15,3,40,166.8,2501.96,0,12,6,25,15,0
15,4,61,293.25,4887.48,0,16,12,36,25,0
62,3,106,504.02,7969.79,19,11,16,60,46,0
21,7,113,574.88,17246.5,0,20,14,71,42,0
58,15,327,1899.01,104904.71,0,25,31,190,137,0
43,12,167,888.76,19997.14,15,15,25,92,75,0
23,16,184,985.79,43374.74,0,22,19,108,76,0
18,4,64,314.04,4259.18,0,14,16,33,31,0
22,5,77,388.42,7634.85,0,17,16,40,37,0
22,5,77,388.42,7634.85,0,17,16,40,37,0
14,4,46,205.13,2707.77,0,12,10,24,22,0
26,4,41,180.09,1881.89,3,11,10,22,19,0
83,6,156,812.67,35757.69,31,22,15,96,60,0
18,3,39,171.3,1941.4,3,12,9,22,17,0
7,2,20,71.7,501.89,0,7,5,10,10,0
85,24,465,2650.7,222659.18,4,26,26,297,168,0
15,6,197,1048.42,32624.36,0,23,17,151,46,0
8,1,20,69.19,373.62,0,6,5,11,9,0
39,6,145,781.89,25372.2,6,22,20,86,59,0
48,5,91,405.81,11137.18,16,13,9,53,38,0
36,5,74,351.86,7037.23,11,15,12,42,32,0
70,6,143,687.45,22606.59,15,15,13,86,57,0
12,3,39,162.63,2276.78,0,12,6,25,14,0
86,11,206,1196.32,32898.67,17,22,34,121,85,0
136,13,344,2115.51,66012.64,16,22,49,205,139,0
22,3,64,285.4,5137.27,2,12,10,34,30,0
23,9,118,590,12754.41,4,15,17,69,49,0
29,12,164,847.87,35061.82,0,19,17,90,74,0
17,1,16,53.15,141.74,9,4,6,8,8,0
17,3,53,252.01,3256.73,2,14,13,29,24,0
166,35,562,3749.9,122715.58,4,22,80,324,238,0
9,1,17,60.94,174.13,0,5,7,9,8,0
66,1,146,840.21,7522.84,16,11,43,76,70,0
4,1,7,19.65,39.3,0,4,3,4,3,0
26,2,57,279.69,1438.42,0,9,21,33,24,0
58,7,121,696.34,5849.27,1,14,40,73,48,0
41,5,57,271.03,1770.16,6,11,16,38,19,0
36,7,87,459.83,4023.51,0,13,26,52,35,0
9,1,16,55.35,138.38,0,5,6,10,6,0
35,6,0,0,0,0,0,0,0,0,0
61,7,77,391.73,2716.59,16,11,23,48,29,0
30,2,45,206.32,849.57,13,7,17,25,20,0
35,3,67,343.66,1968.9,1,11,24,42,25,0
35,9,90,445.88,10186.59,4,18,13,57,33,0
37,13,0,0,0,0,0,0,0,0,0
33,6,71,341.32,4733,2,13,15,39,32,0
11,1,48,217.13,1890.85,0,11,12,29,19,0
36,3,87,446.25,8007.67,9,17,18,49,38,0
29,5,104,515.24,6884.13,7,13,18,67,37,0
4,1,7,19.65,39.3,0,4,3,4,3,0
18,5,65,309.07,5601.85,0,15,12,36,29,0
20,5,66,313.82,5688.03,0,15,12,37,29,0
11,1,23,87.57,394.06,0,7,7,14,9,0
4,1,5,11.61,17.41,0,3,2,3,2,0
44,13,69,374.41,3504.5,0,18,25,43,26,0
14,3,45,191.16,2621.58,0,12,7,29,16,0
23,10,113,543.23,15111.7,1,17,11,77,36,0
23,10,111,527.79,13434.72,1,16,11,76,35,0
51,4,205,1168.59,23271.64,8,17,35,123,82,0
4,1,7,19.65,39.3,0,4,3,4,3,0
4,1,4,8,12,0,3,1,3,1,0
4,1,7,19.65,39.3,0,4,3,4,3,0
18,3,48,220.08,3117.77,4,15,9,31,17,0
27,2,81,405,4567.5,1,14,18,52,29,0
4,1,7,19.65,39.3,0,4,3,4,3,0
4,1,7,19.65,39.3,0,4,3,4,3,0
32,5,101,490.66,7574.5,3,13,16,63,38,0
35,10,53,267.35,1969.97,0,14,19,33,20,0
35,10,55,282.11,2115.83,0,15,20,35,20,0
45,11,141,670.44,29633.41,6,17,10,89,52,0
45,11,131,615.76,23152.49,6,16,10,84,47,0
24,4,74,373.29,6585.82,0,19,14,48,26,0
32,9,49,242.76,1799.25,0,14,17,31,18,0
55,7,168,927.96,16332.07,4,16,30,102,66,0
44,13,73,398.54,3937.56,0,19,25,47,26,0
5,1,4,8,12,0,3,1,3,1,0
24,2,62,304.23,2791.73,2,13,17,38,24,0
11,4,0,0,0,0,0,0,0,0,0
10,4,29,120.93,855.13,0,11,7,20,9,0
45,10,0,0,0,0,0,0,0,0,0
6,1,9,25.27,67.38,0,4,3,5,4,0
124,39,0,0,0,0,0,0,0,0,0
4,1,7,19.65,39.3,0,4,3,4,3,0
4,1,7,19.65,39.3,0,4,3,4,3,0
28,3,83,399.01,4937.75,0,12,16,50,33,0
74,12,0,0,0,0,0,0,0,0,0
17,4,33,134.89,1607.39,0,11,6,20,13,0
22,2,49,240.44,1998.64,2,14,16,30,19,0
4,1,5,11.61,23.22,0,4,1,4,1,0
6,2,21,69.76,651.1,0,7,3,13,8,0
34,7,135,718.46,20249.24,1,21,19,84,51,0
23,4,50,237.74,4243.74,0,17,10,29,21,0
23,8,83,407.27,7330.89,1,15,15,47,36,0
36,11,142,765.71,19838.83,1,20,22,85,57,0
31,4,99,511.82,8225.71,0,15,21,54,45,0
13,3,44,179.85,2967.5,0,11,6,26,18,0
7,1,0,0,0,0,0,0,0,0,0
12,7,47,199.65,2607.96,0,11,8,28,19,0
35,11,146,806.44,27015.74,0,23,23,79,67,0
7,1,4,8,12,0,3,1,3,1,0
12,7,47,199.65,2607.96,0,11,8,28,19,0
8,1,9,25.27,67.38,0,4,3,5,4,0
12,6,39,162.63,2602.03,0,12,6,23,16,0
48,14,0,0,0,0,0,0,0,0,0
31,9,120,610.5,15796.57,1,18,16,74,46,0
29,8,113,597.25,17071.41,0,21,18,64,49,0
52,13,191,1055,50238.11,1,25,21,111,80,0
17,3,36,140.65,1969.07,0,10,5,22,14,0
29,9,108,553.96,11771.7,1,17,18,63,45,0
15,6,193,1027.13,31267.11,0,23,17,148,45,0
7,1,4,8,12,0,3,1,3,1,0
62,8,0,0,0,0,0,0,0,0,0
17,3,51,227.43,3120.86,0,13,9,32,19,0
30,7,53,229.06,5077.55,10,14,6,34,19,0
4,1,13,46.6,163.12,0,7,5,8,5,0
4,1,12,41.51,124.54,0,6,5,7,5,0
4,1,13,46.6,163.12,0,7,5,8,5,0
4,1,7,19.65,39.3,0,4,3,4,3,0
12,1,56,213.21,1759,0,6,8,34,22,0
14,4,50,226.18,2990.58,0,14,9,33,17,0
26,3,68,303.24,6898.74,2,14,8,42,26,0
5,1,11,36.54,127.89,0,7,3,8,3,0
97,13,228,1016.75,71963.33,12,13,9,130,98,0
39,6,63,276.72,2298.87,6,8,13,36,27,0
15,2,57,222.69,2672.31,0,8,7,36,21,0
13,2,19,70.31,328.11,0,7,6,11,8,0
36,3,88,408.66,4767.69,0,10,15,53,35,0
58,3,164,900.66,21255.67,3,20,25,105,59,0
4,1,9,28.53,85.59,0,6,3,6,3,0
69,6,168,957.67,16599.68,12,16,36,90,78,0
49,6,93,480.8,6868.61,8,15,21,53,40,0
86,32,431,2944.98,123225.04,0,41,73,282,149,0
27,9,139,682.06,15459.98,0,12,18,71,68,0
29,3,71,351.75,4781.57,4,15,16,42,29,0
7,1,15,57.11,199.89,0,7,7,8,7,0
27,9,85,404.17,9112.09,1,16,11,54,31,0
8,1,22,81.41,549.52,0,9,4,16,6,0
34,5,84,379.98,7409.59,3,13,10,54,30,0
26,4,70,332.84,3546.85,0,11,16,39,31,0
18,3,41,190.4,1493.89,0,12,13,24,17,0
23,5,65,276.12,4786,0,13,6,49,16,0
7,1,16,57.36,229.44,0,8,4,12,4,0
11,5,25,92.51,539.65,0,7,6,15,10,0
19,4,53,252.01,2457.09,0,13,14,32,21,0
19,1,56,233.52,2101.64,3,9,9,38,18,0
56,10,181,1055.75,23226.57,0,22,35,111,70,0
40,6,94,493.31,7547.57,0,18,20,60,34,0
21,2,34,151.62,1459.35,3,14,8,23,11,0
21,3,39,168.56,1517,0,12,8,27,12,0
24,2,31,133.98,1244.1,8,13,7,21,10,0
26,4,65,333.4,3883.17,0,18,17,43,22,0
25,2,31,133.98,1244.1,8,13,7,21,10,0
15,5,35,140,1694,0,11,5,24,11,0
9,3,41,180.09,1440.68,0,12,9,29,12,0
22,5,59,266.89,3816.53,0,13,10,37,22,0
8,1,19,74.23,389.71,0,9,6,12,7,0
19,6,79,383.78,7195.88,0,15,14,44,35,0
7,1,24,96,316.8,0,6,10,13,11,0
6,2,21,69.76,651.1,0,7,3,13,8,0
